date,annee,jour,mois,heure,retours,prets,connexions_postes
2024-04-30,2024,30,4,15:00:00,218,224,22
2024-04-30,2024,30,4,16:00:00,186,299,39
2024-04-30,2024,30,4,17:00:00,129,257,33
2024-04-30,2024,30,4,18:00:00,20,8,0
2024-05-01,2024,1,5,10:00:00,4,0,0
2024-05-01,2024,1,5,11:00:00,19,0,0
2024-05-01,2024,1,5,13:00:00,9,0,0
2024-05-01,2024,1,5,14:00:00,1,0,0
2024-05-01,2024,1,5,15:00:00,9,0,0
2024-05-01,2024,1,5,17:00:00,4,0,0
2024-05-02,2024,2,5,08:00:00,15,0,0
2024-05-02,2024,2,5,09:00:00,46,21,22
2024-05-02,2024,2,5,10:00:00,111,69,18
2024-05-02,2024,2,5,11:00:00,76,99,27
2024-05-02,2024,2,5,12:00:00,55,130,26
2024-05-02,2024,2,5,13:00:00,84,67,14
2024-05-02,2024,2,5,14:00:00,212,160,44
2024-05-02,2024,2,5,15:00:00,189,210,31
2024-05-02,2024,2,5,16:00:00,219,210,36
2024-05-02,2024,2,5,17:00:00,136,219,19
2024-05-02,2024,2,5,18:00:00,7,9,0
2024-05-03,2024,3,5,06:00:00,6,0,0
2024-05-03,2024,3,5,08:00:00,1,0,0
2024-05-03,2024,3,5,09:00:00,30,13,16
2024-05-03,2024,3,5,10:00:00,92,52,21
2024-05-03,2024,3,5,11:00:00,109,111,20
2024-05-03,2024,3,5,12:00:00,80,130,22
2024-05-03,2024,3,5,13:00:00,68,62,14
2024-05-03,2024,3,5,14:00:00,158,161,32
2024-05-03,2024,3,5,15:00:00,210,256,35
2024-05-03,2024,3,5,16:00:00,243,164,39
2024-05-03,2024,3,5,17:00:00,158,249,25
2024-05-03,2024,3,5,18:00:00,8,15,0
2024-05-04,2024,4,5,08:00:00,20,0,0
2024-05-04,2024,4,5,09:00:00,83,25,12
2024-05-04,2024,4,5,10:00:00,167,129,14
2024-05-04,2024,4,5,11:00:00,119,142,27
2024-05-04,2024,4,5,12:00:00,104,145,18
2024-05-04,2024,4,5,13:00:00,118,111,18
2024-05-04,2024,4,5,14:00:00,220,209,34
2024-05-04,2024,4,5,15:00:00,309,237,34
2024-05-04,2024,4,5,16:00:00,278,434,49
2024-05-04,2024,4,5,17:00:00,246,403,35
2024-05-04,2024,4,5,18:00:00,22,7,0
2024-05-04,2024,4,5,22:00:00,5,0,0
2024-05-05,2024,5,5,09:00:00,11,0,0
2024-05-05,2024,5,5,10:00:00,18,0,0
2024-05-05,2024,5,5,11:00:00,8,0,0
2024-05-05,2024,5,5,12:00:00,10,0,0
2024-05-05,2024,5,5,13:00:00,2,0,0
2024-05-05,2024,5,5,14:00:00,15,0,0
2024-05-05,2024,5,5,15:00:00,20,0,0
2024-05-05,2024,5,5,16:00:00,25,0,0
2024-05-05,2024,5,5,17:00:00,37,0,0
2024-05-05,2024,5,5,19:00:00,8,0,0
2024-05-06,2024,6,5,06:00:00,4,0,0
2024-05-06,2024,6,5,07:00:00,7,0,0
2024-05-06,2024,6,5,08:00:00,8,0,0
2024-05-06,2024,6,5,09:00:00,7,0,0
2024-05-06,2024,6,5,11:00:00,4,0,0
2024-05-06,2024,6,5,12:00:00,12,0,0
2024-05-06,2024,6,5,13:00:00,4,0,0
2024-05-06,2024,6,5,15:00:00,15,0,0
2024-05-06,2024,6,5,16:00:00,6,0,0
2024-05-06,2024,6,5,17:00:00,15,0,0
2024-05-06,2024,6,5,18:00:00,2,0,0
2024-05-07,2024,7,5,06:00:00,2,0,0
2024-05-07,2024,7,5,08:00:00,33,0,0
2024-05-07,2024,7,5,09:00:00,58,16,23
2024-05-07,2024,7,5,10:00:00,204,89,19
2024-05-07,2024,7,5,11:00:00,110,123,13
2024-05-07,2024,7,5,12:00:00,84,96,29
2024-05-07,2024,7,5,13:00:00,138,85,30
2024-05-07,2024,7,5,14:00:00,176,183,30
2024-05-07,2024,7,5,15:00:00,141,169,33
2024-05-07,2024,7,5,16:00:00,209,231,26
2024-05-07,2024,7,5,17:00:00,112,149,18
2024-05-07,2024,7,5,18:00:00,119,75,18
2024-05-07,2024,7,5,19:00:00,0,9,0
2024-05-08,2024,8,5,09:00:00,2,0,0
2024-05-08,2024,8,5,11:00:00,8,0,0
2024-05-08,2024,8,5,13:00:00,20,0,0
2024-05-08,2024,8,5,14:00:00,6,0,0
2024-05-08,2024,8,5,15:00:00,25,0,0
2024-05-08,2024,8,5,16:00:00,15,0,0
2024-05-08,2024,8,5,17:00:00,10,0,0
2024-05-08,2024,8,5,19:00:00,1,0,0
2024-05-08,2024,8,5,21:00:00,1,0,0
2024-05-09,2024,9,5,09:00:00,6,0,0
2024-05-09,2024,9,5,10:00:00,4,0,0
2024-05-09,2024,9,5,11:00:00,3,0,0
2024-05-09,2024,9,5,12:00:00,1,0,0
2024-05-09,2024,9,5,13:00:00,3,0,0
2024-05-09,2024,9,5,14:00:00,15,0,0
2024-05-09,2024,9,5,16:00:00,6,0,0
2024-05-09,2024,9,5,22:00:00,1,0,0
2024-05-10,2024,10,5,07:00:00,6,0,0
2024-05-10,2024,10,5,08:00:00,6,0,0
2024-05-10,2024,10,5,09:00:00,83,59,15
2024-05-10,2024,10,5,10:00:00,158,154,27
2024-05-10,2024,10,5,11:00:00,214,211,28
2024-05-10,2024,10,5,12:00:00,102,117,25
2024-05-10,2024,10,5,13:00:00,176,118,27
2024-05-10,2024,10,5,14:00:00,335,235,29
2024-05-10,2024,10,5,15:00:00,218,257,37
2024-05-10,2024,10,5,16:00:00,164,266,30
2024-05-10,2024,10,5,17:00:00,152,103,20
2024-05-10,2024,10,5,18:00:00,60,122,18
2024-05-10,2024,10,5,19:00:00,8,0,0
2024-05-11,2024,11,5,08:00:00,2,0,0
2024-05-11,2024,11,5,09:00:00,9,16,14
2024-05-11,2024,11,5,10:00:00,198,135,15
2024-05-11,2024,11,5,11:00:00,179,215,23
2024-05-11,2024,11,5,12:00:00,70,39,9
2024-05-11,2024,11,5,13:00:00,79,77,28
2024-05-11,2024,11,5,14:00:00,109,132,18
2024-05-11,2024,11,5,15:00:00,181,190,22
2024-05-11,2024,11,5,16:00:00,180,154,29
2024-05-11,2024,11,5,17:00:00,147,165,26
2024-05-11,2024,11,5,18:00:00,61,81,13
2024-05-11,2024,11,5,19:00:00,2,0,0
2024-05-12,2024,12,5,07:00:00,7,0,0
2024-05-12,2024,12,5,08:00:00,1,0,0
2024-05-12,2024,12,5,10:00:00,7,0,0
2024-05-12,2024,12,5,11:00:00,5,0,0
2024-05-12,2024,12,5,13:00:00,14,1,0
2024-05-12,2024,12,5,14:00:00,113,63,14
2024-05-12,2024,12,5,15:00:00,213,161,15
2024-05-12,2024,12,5,16:00:00,146,201,13
2024-05-12,2024,12,5,17:00:00,95,215,16
2024-05-12,2024,12,5,18:00:00,9,2,0
2024-05-12,2024,12,5,19:00:00,1,0,0
2024-05-13,2024,13,5,07:00:00,1,0,0
2024-05-13,2024,13,5,09:00:00,17,0,0
2024-05-13,2024,13,5,10:00:00,10,0,0
2024-05-13,2024,13,5,12:00:00,4,0,0
2024-05-13,2024,13,5,13:00:00,2,0,0
2024-05-13,2024,13,5,14:00:00,19,3,0
2024-05-13,2024,13,5,15:00:00,1,0,0
2024-05-13,2024,13,5,16:00:00,21,0,0
2024-05-13,2024,13,5,17:00:00,22,0,0
2024-05-13,2024,13,5,18:00:00,4,0,0
2024-05-14,2024,14,5,08:00:00,1,0,0
2024-05-14,2024,14,5,09:00:00,63,15,27
2024-05-14,2024,14,5,10:00:00,174,162,22
2024-05-14,2024,14,5,11:00:00,158,111,27
2024-05-14,2024,14,5,12:00:00,157,91,13
2024-05-14,2024,14,5,13:00:00,104,82,23
2024-05-14,2024,14,5,14:00:00,171,115,24
2024-05-14,2024,14,5,15:00:00,94,97,22
2024-05-14,2024,14,5,16:00:00,97,129,24
2024-05-14,2024,14,5,17:00:00,135,83,28
2024-05-14,2024,14,5,18:00:00,52,62,15
2024-05-14,2024,14,5,19:00:00,8,15,0
2024-05-14,2024,14,5,22:00:00,2,0,0
2024-05-15,2024,15,5,08:00:00,4,0,0
2024-05-15,2024,15,5,09:00:00,87,61,20
2024-05-15,2024,15,5,10:00:00,286,157,20
2024-05-15,2024,15,5,11:00:00,199,368,27
2024-05-15,2024,15,5,12:00:00,121,95,27
2024-05-15,2024,15,5,13:00:00,162,119,17
2024-05-15,2024,15,5,14:00:00,245,134,34
2024-05-15,2024,15,5,15:00:00,289,266,26
2024-05-15,2024,15,5,16:00:00,280,303,34
2024-05-15,2024,15,5,17:00:00,265,340,24
2024-05-15,2024,15,5,18:00:00,153,195,22
2024-05-16,2024,16,5,08:00:00,3,0,0
2024-05-16,2024,16,5,09:00:00,16,10,18
2024-05-16,2024,16,5,10:00:00,58,49,15
2024-05-16,2024,16,5,11:00:00,85,89,12
2024-05-16,2024,16,5,12:00:00,89,83,16
2024-05-16,2024,16,5,13:00:00,42,33,23
2024-05-16,2024,16,5,14:00:00,59,34,17
2024-05-16,2024,16,5,15:00:00,50,74,20
2024-05-16,2024,16,5,16:00:00,27,47,19
2024-05-16,2024,16,5,17:00:00,122,92,24
2024-05-16,2024,16,5,18:00:00,33,46,24
2024-05-17,2024,17,5,07:00:00,7,0,0
2024-05-17,2024,17,5,08:00:00,21,0,1
2024-05-17,2024,17,5,09:00:00,85,14,15
2024-05-17,2024,17,5,10:00:00,67,61,21
2024-05-17,2024,17,5,11:00:00,91,86,20
2024-05-17,2024,17,5,12:00:00,127,63,15
2024-05-17,2024,17,5,13:00:00,86,200,19
2024-05-17,2024,17,5,14:00:00,63,78,19
2024-05-17,2024,17,5,15:00:00,85,63,26
2024-05-17,2024,17,5,16:00:00,45,105,16
2024-05-17,2024,17,5,17:00:00,159,119,23
2024-05-17,2024,17,5,18:00:00,109,132,10
2024-05-17,2024,17,5,19:00:00,8,0,0
2024-05-18,2024,18,5,08:00:00,14,0,0
2024-05-18,2024,18,5,09:00:00,56,24,19
2024-05-18,2024,18,5,10:00:00,171,171,11
2024-05-18,2024,18,5,11:00:00,214,185,19
2024-05-18,2024,18,5,12:00:00,63,175,16
2024-05-18,2024,18,5,13:00:00,161,157,18
2024-05-18,2024,18,5,14:00:00,141,81,30
2024-05-18,2024,18,5,15:00:00,384,294,17
2024-05-18,2024,18,5,16:00:00,291,276,28
2024-05-18,2024,18,5,17:00:00,200,314,21
2024-05-18,2024,18,5,18:00:00,65,129,12
2024-05-18,2024,18,5,19:00:00,1,0,0
2024-05-18,2024,18,5,20:00:00,14,0,0
2024-05-19,2024,19,5,08:00:00,10,0,0
2024-05-19,2024,19,5,09:00:00,1,0,0
2024-05-19,2024,19,5,10:00:00,2,0,0
2024-05-19,2024,19,5,11:00:00,6,0,0
2024-05-19,2024,19,5,12:00:00,10,0,0
2024-05-19,2024,19,5,13:00:00,1,4,0
2024-05-19,2024,19,5,14:00:00,107,97,15
2024-05-19,2024,19,5,15:00:00,115,93,19
2024-05-19,2024,19,5,16:00:00,184,217,11
2024-05-19,2024,19,5,17:00:00,79,215,14
2024-05-19,2024,19,5,18:00:00,24,4,0
2024-05-20,2024,20,5,10:00:00,25,0,0
2024-05-20,2024,20,5,11:00:00,10,0,0
2024-05-20,2024,20,5,12:00:00,22,0,0
2024-05-20,2024,20,5,13:00:00,15,0,0
2024-05-20,2024,20,5,14:00:00,3,0,0
2024-05-20,2024,20,5,15:00:00,1,0,0
2024-05-20,2024,20,5,16:00:00,22,0,0
2024-05-20,2024,20,5,18:00:00,7,0,0
2024-05-20,2024,20,5,20:00:00,18,0,0
2024-05-20,2024,20,5,21:00:00,1,0,0
2024-05-21,2024,21,5,07:00:00,2,0,0
2024-05-21,2024,21,5,08:00:00,11,0,0
2024-05-21,2024,21,5,09:00:00,17,14,25
2024-05-21,2024,21,5,10:00:00,112,42,16
2024-05-21,2024,21,5,11:00:00,50,76,26
2024-05-21,2024,21,5,12:00:00,83,115,19
2024-05-21,2024,21,5,13:00:00,123,97,17
2024-05-21,2024,21,5,14:00:00,109,101,28
2024-05-21,2024,21,5,15:00:00,125,116,30
2024-05-21,2024,21,5,16:00:00,71,127,27
2024-05-21,2024,21,5,17:00:00,92,117,32
2024-05-21,2024,21,5,18:00:00,62,65,12
2024-05-21,2024,21,5,19:00:00,7,0,0
2024-05-21,2024,21,5,20:00:00,2,0,0
2024-05-22,2024,22,5,06:00:00,5,0,0
2024-05-22,2024,22,5,08:00:00,9,0,0
2024-05-22,2024,22,5,09:00:00,92,68,15
2024-05-22,2024,22,5,10:00:00,171,114,25
2024-05-22,2024,22,5,11:00:00,147,161,24
2024-05-22,2024,22,5,12:00:00,106,138,23
2024-05-22,2024,22,5,13:00:00,127,140,16
2024-05-22,2024,22,5,14:00:00,157,121,29
2024-05-22,2024,22,5,15:00:00,223,215,37
2024-05-22,2024,22,5,16:00:00,182,212,31
2024-05-22,2024,22,5,17:00:00,182,180,27
2024-05-22,2024,22,5,18:00:00,112,104,26
2024-05-22,2024,22,5,19:00:00,3,0,0
2024-05-22,2024,22,5,22:00:00,5,0,0
2024-05-23,2024,23,5,07:00:00,1,0,0
2024-05-23,2024,23,5,08:00:00,25,0,0
2024-05-23,2024,23,5,09:00:00,33,19,16
2024-05-23,2024,23,5,10:00:00,121,40,12
2024-05-23,2024,23,5,11:00:00,18,41,19
2024-05-23,2024,23,5,12:00:00,66,35,18
2024-05-23,2024,23,5,13:00:00,102,66,22
2024-05-23,2024,23,5,14:00:00,43,47,12
2024-05-23,2024,23,5,15:00:00,45,53,31
2024-05-23,2024,23,5,16:00:00,32,26,21
2024-05-23,2024,23,5,17:00:00,49,44,22
2024-05-23,2024,23,5,18:00:00,23,87,10
2024-05-23,2024,23,5,19:00:00,2,0,0
2024-05-23,2024,23,5,20:00:00,14,0,0
2024-05-24,2024,24,5,00:00:00,8,0,0
2024-05-24,2024,24,5,08:00:00,8,0,0
2024-05-24,2024,24,5,09:00:00,39,11,14
2024-05-24,2024,24,5,10:00:00,80,95,17
2024-05-24,2024,24,5,11:00:00,80,59,17
2024-05-24,2024,24,5,12:00:00,97,65,12
2024-05-24,2024,24,5,13:00:00,72,43,20
2024-05-24,2024,24,5,14:00:00,68,64,16
2024-05-24,2024,24,5,15:00:00,97,80,24
2024-05-24,2024,24,5,16:00:00,77,69,20
2024-05-24,2024,24,5,17:00:00,101,177,16
2024-05-24,2024,24,5,18:00:00,71,131,9
2024-05-24,2024,24,5,19:00:00,2,1,0
2024-05-24,2024,24,5,21:00:00,1,0,0
2024-05-25,2024,25,5,08:00:00,7,0,0
2024-05-25,2024,25,5,09:00:00,38,9,16
2024-05-25,2024,25,5,10:00:00,156,65,14
2024-05-25,2024,25,5,11:00:00,140,201,26
2024-05-25,2024,25,5,12:00:00,73,104,21
2024-05-25,2024,25,5,13:00:00,91,90,20
2024-05-25,2024,25,5,14:00:00,231,175,31
2024-05-25,2024,25,5,15:00:00,248,247,26
2024-05-25,2024,25,5,16:00:00,106,146,19
2024-05-25,2024,25,5,17:00:00,129,231,25
2024-05-25,2024,25,5,18:00:00,56,138,11
2024-05-25,2024,25,5,21:00:00,5,0,0
2024-05-26,2024,26,5,09:00:00,3,0,0
2024-05-26,2024,26,5,10:00:00,10,0,0
2024-05-26,2024,26,5,11:00:00,17,0,0
2024-05-26,2024,26,5,13:00:00,3,0,0
2024-05-26,2024,26,5,14:00:00,277,138,14
2024-05-26,2024,26,5,15:00:00,211,325,27
2024-05-26,2024,26,5,16:00:00,237,229,27
2024-05-26,2024,26,5,17:00:00,107,279,29
2024-05-26,2024,26,5,18:00:00,41,0,0
2024-05-26,2024,26,5,19:00:00,15,0,0
2024-05-27,2024,27,5,08:00:00,7,0,0
2024-05-27,2024,27,5,09:00:00,5,0,0
2024-05-27,2024,27,5,10:00:00,15,0,0
2024-05-27,2024,27,5,12:00:00,4,0,0
2024-05-27,2024,27,5,14:00:00,15,0,0
2024-05-27,2024,27,5,16:00:00,15,0,0
2024-05-27,2024,27,5,18:00:00,4,0,0
2024-05-27,2024,27,5,19:00:00,1,0,0
2024-05-27,2024,27,5,20:00:00,9,0,0
2024-05-27,2024,27,5,21:00:00,2,0,0
2024-05-27,2024,27,5,22:00:00,1,0,0
2024-05-28,2024,28,5,07:00:00,7,0,0
2024-05-28,2024,28,5,08:00:00,12,0,0
2024-05-28,2024,28,5,09:00:00,75,25,31
2024-05-28,2024,28,5,10:00:00,151,83,25
2024-05-28,2024,28,5,11:00:00,93,119,34
2024-05-28,2024,28,5,12:00:00,101,59,18
2024-05-28,2024,28,5,13:00:00,148,133,17
2024-05-28,2024,28,5,14:00:00,85,87,19
2024-05-28,2024,28,5,15:00:00,78,51,39
2024-05-28,2024,28,5,16:00:00,103,68,31
2024-05-28,2024,28,5,17:00:00,132,170,22
2024-05-28,2024,28,5,18:00:00,39,72,16
2024-05-28,2024,28,5,19:00:00,1,0,0
2024-05-28,2024,28,5,20:00:00,9,0,0
2024-05-29,2024,29,5,08:00:00,32,0,0
2024-05-29,2024,29,5,09:00:00,103,11,11
2024-05-29,2024,29,5,10:00:00,174,166,25
2024-05-29,2024,29,5,11:00:00,215,199,26
2024-05-29,2024,29,5,12:00:00,174,166,17
2024-05-29,2024,29,5,13:00:00,108,150,35
2024-05-29,2024,29,5,14:00:00,226,180,40
2024-05-29,2024,29,5,15:00:00,178,130,48
2024-05-29,2024,29,5,16:00:00,182,195,38
2024-05-29,2024,29,5,17:00:00,177,230,29
2024-05-29,2024,29,5,18:00:00,99,123,14
2024-05-29,2024,29,5,19:00:00,9,8,0
2024-05-29,2024,29,5,21:00:00,9,0,0
2024-05-30,2024,30,5,07:00:00,1,0,0
2024-05-30,2024,30,5,08:00:00,1,0,0
2024-05-30,2024,30,5,09:00:00,48,9,18
2024-05-30,2024,30,5,10:00:00,72,53,17
2024-05-30,2024,30,5,11:00:00,36,81,18
2024-05-30,2024,30,5,12:00:00,87,79,10
2024-05-30,2024,30,5,13:00:00,60,17,19
2024-05-30,2024,30,5,14:00:00,15,12,22
2024-05-30,2024,30,5,15:00:00,71,44,38
2024-05-30,2024,30,5,16:00:00,63,57,21
2024-05-30,2024,30,5,17:00:00,91,112,21
2024-05-30,2024,30,5,18:00:00,3,47,15
2024-05-30,2024,30,5,19:00:00,3,0,0
2024-05-31,2024,31,5,07:00:00,15,0,0
2024-05-31,2024,31,5,08:00:00,6,0,0
2024-05-31,2024,31,5,09:00:00,57,6,20
2024-05-31,2024,31,5,10:00:00,74,55,18
2024-05-31,2024,31,5,11:00:00,46,34,22
2024-05-31,2024,31,5,12:00:00,60,51,23
2024-05-31,2024,31,5,13:00:00,78,72,22
2024-05-31,2024,31,5,14:00:00,61,91,19
2024-05-31,2024,31,5,15:00:00,60,80,29
2024-05-31,2024,31,5,16:00:00,121,93,33
2024-05-31,2024,31,5,17:00:00,67,102,16
2024-05-31,2024,31,5,18:00:00,69,132,8
2024-05-31,2024,31,5,19:00:00,8,10,0
2024-06-01,2024,1,6,08:00:00,8,0,0
2024-06-01,2024,1,6,09:00:00,20,8,11
2024-06-01,2024,1,6,10:00:00,210,108,33
2024-06-01,2024,1,6,11:00:00,118,110,11
2024-06-01,2024,1,6,12:00:00,220,246,23
2024-06-01,2024,1,6,13:00:00,78,58,22
2024-06-01,2024,1,6,14:00:00,203,142,30
2024-06-01,2024,1,6,15:00:00,309,302,40
2024-06-01,2024,1,6,16:00:00,252,222,39
2024-06-01,2024,1,6,17:00:00,184,300,17
2024-06-01,2024,1,6,18:00:00,69,212,20
2024-06-01,2024,1,6,20:00:00,3,0,0
2024-06-02,2024,2,6,08:00:00,1,0,0
2024-06-02,2024,2,6,09:00:00,1,0,0
2024-06-02,2024,2,6,10:00:00,2,0,0
2024-06-02,2024,2,6,11:00:00,18,0,0
2024-06-02,2024,2,6,12:00:00,1,0,0
2024-06-02,2024,2,6,13:00:00,1,0,0
2024-06-02,2024,2,6,14:00:00,121,98,37
2024-06-02,2024,2,6,15:00:00,203,202,36
2024-06-02,2024,2,6,16:00:00,264,206,35
2024-06-02,2024,2,6,17:00:00,129,282,16
2024-06-02,2024,2,6,18:00:00,19,2,0
2024-06-02,2024,2,6,19:00:00,1,0,0
2024-06-02,2024,2,6,20:00:00,11,0,0
2024-06-02,2024,2,6,21:00:00,1,0,0
2024-06-03,2024,3,6,08:00:00,12,0,0
2024-06-03,2024,3,6,09:00:00,11,0,0
2024-06-03,2024,3,6,10:00:00,3,0,0
2024-06-03,2024,3,6,11:00:00,3,0,0
2024-06-03,2024,3,6,12:00:00,9,0,0
2024-06-03,2024,3,6,13:00:00,1,0,0
2024-06-03,2024,3,6,15:00:00,10,0,0
2024-06-03,2024,3,6,16:00:00,8,0,0
2024-06-03,2024,3,6,18:00:00,2,0,0
2024-06-03,2024,3,6,20:00:00,6,0,0
2024-06-04,2024,4,6,06:00:00,3,0,0
2024-06-04,2024,4,6,08:00:00,17,0,0
2024-06-04,2024,4,6,09:00:00,94,6,24
2024-06-04,2024,4,6,10:00:00,140,73,28
2024-06-04,2024,4,6,11:00:00,190,118,25
2024-06-04,2024,4,6,12:00:00,79,56,12
2024-06-04,2024,4,6,13:00:00,131,82,13
2024-06-04,2024,4,6,14:00:00,114,44,36
2024-06-04,2024,4,6,15:00:00,230,106,34
2024-06-04,2024,4,6,16:00:00,321,119,26
2024-06-04,2024,4,6,17:00:00,208,74,25
2024-06-04,2024,4,6,18:00:00,110,100,18
2024-06-04,2024,4,6,19:00:00,1,8,0
2024-06-05,2024,5,6,06:00:00,3,0,0
2024-06-05,2024,5,6,08:00:00,12,0,0
2024-06-05,2024,5,6,09:00:00,151,9,27
2024-06-05,2024,5,6,10:00:00,217,75,29
2024-06-05,2024,5,6,11:00:00,222,220,17
2024-06-05,2024,5,6,12:00:00,125,124,10
2024-06-05,2024,5,6,13:00:00,217,163,18
2024-06-05,2024,5,6,14:00:00,310,198,33
2024-06-05,2024,5,6,15:00:00,155,246,39
2024-06-05,2024,5,6,16:00:00,175,215,36
2024-06-05,2024,5,6,17:00:00,228,253,22
2024-06-05,2024,5,6,18:00:00,79,150,19
2024-06-05,2024,5,6,19:00:00,0,4,0
2024-06-06,2024,6,6,07:00:00,5,0,0
2024-06-06,2024,6,6,08:00:00,3,0,0
2024-06-06,2024,6,6,09:00:00,35,7,13
2024-06-06,2024,6,6,10:00:00,149,148,20
2024-06-06,2024,6,6,11:00:00,386,180,24
2024-06-06,2024,6,6,12:00:00,247,47,13
2024-06-06,2024,6,6,13:00:00,58,81,12
2024-06-06,2024,6,6,14:00:00,158,71,13
2024-06-06,2024,6,6,15:00:00,105,34,27
2024-06-06,2024,6,6,16:00:00,106,37,16
2024-06-06,2024,6,6,17:00:00,148,46,24
2024-06-06,2024,6,6,18:00:00,51,61,20
2024-06-06,2024,6,6,19:00:00,1,0,0
2024-06-06,2024,6,6,22:00:00,1,0,0
2024-06-07,2024,7,6,06:00:00,4,0,0
2024-06-07,2024,7,6,08:00:00,6,0,0
2024-06-07,2024,7,6,09:00:00,29,13,21
2024-06-07,2024,7,6,10:00:00,94,59,17
2024-06-07,2024,7,6,11:00:00,522,76,20
2024-06-07,2024,7,6,12:00:00,147,55,11
2024-06-07,2024,7,6,13:00:00,58,62,13
2024-06-07,2024,7,6,14:00:00,202,45,24
2024-06-07,2024,7,6,15:00:00,77,88,31
2024-06-07,2024,7,6,16:00:00,67,64,22
2024-06-07,2024,7,6,17:00:00,57,122,22
2024-06-07,2024,7,6,18:00:00,92,77,11
2024-06-07,2024,7,6,19:00:00,1,0,0
2024-06-07,2024,7,6,20:00:00,8,0,0
2024-06-07,2024,7,6,21:00:00,8,0,0
2024-06-08,2024,8,6,09:00:00,22,5,12
2024-06-08,2024,8,6,10:00:00,111,113,21
2024-06-08,2024,8,6,11:00:00,122,106,22
2024-06-08,2024,8,6,12:00:00,120,96,16
2024-06-08,2024,8,6,13:00:00,127,122,23
2024-06-08,2024,8,6,14:00:00,274,190,34
2024-06-08,2024,8,6,15:00:00,186,283,35
2024-06-08,2024,8,6,16:00:00,230,201,25
2024-06-08,2024,8,6,17:00:00,157,265,22
2024-06-08,2024,8,6,18:00:00,107,184,11
2024-06-08,2024,8,6,19:00:00,5,8,0
2024-06-09,2024,9,6,10:00:00,10,0,0
2024-06-09,2024,9,6,11:00:00,7,0,0
2024-06-09,2024,9,6,12:00:00,8,0,0
2024-06-09,2024,9,6,13:00:00,5,0,1
2024-06-09,2024,9,6,14:00:00,133,124,27
2024-06-09,2024,9,6,15:00:00,203,244,23
2024-06-09,2024,9,6,16:00:00,163,253,13
2024-06-09,2024,9,6,17:00:00,104,260,17
2024-06-09,2024,9,6,18:00:00,14,3,0
2024-06-10,2024,10,6,06:00:00,3,0,0
2024-06-10,2024,10,6,08:00:00,5,0,0
2024-06-10,2024,10,6,10:00:00,15,0,0
2024-06-10,2024,10,6,11:00:00,11,0,0
2024-06-10,2024,10,6,12:00:00,5,0,0
2024-06-10,2024,10,6,13:00:00,3,0,0
2024-06-10,2024,10,6,14:00:00,16,0,0
2024-06-10,2024,10,6,15:00:00,9,0,0
2024-06-10,2024,10,6,16:00:00,6,0,0
2024-06-10,2024,10,6,17:00:00,7,0,0
2024-06-10,2024,10,6,18:00:00,1,0,0
2024-06-10,2024,10,6,21:00:00,4,0,0
2024-06-11,2024,11,6,08:00:00,2,0,0
2024-06-11,2024,11,6,09:00:00,55,16,19
2024-06-11,2024,11,6,10:00:00,92,69,32
2024-06-11,2024,11,6,11:00:00,590,78,15
2024-06-11,2024,11,6,12:00:00,64,92,17
2024-06-11,2024,11,6,13:00:00,119,111,20
2024-06-11,2024,11,6,14:00:00,74,129,19
2024-06-11,2024,11,6,15:00:00,170,118,24
2024-06-11,2024,11,6,16:00:00,80,126,33
2024-06-11,2024,11,6,17:00:00,96,68,35
2024-06-11,2024,11,6,18:00:00,50,64,20
2024-06-11,2024,11,6,19:00:00,13,6,0
2024-06-11,2024,11,6,21:00:00,3,0,0
2024-06-12,2024,12,6,08:00:00,6,0,0
2024-06-12,2024,12,6,09:00:00,65,0,14
2024-06-12,2024,12,6,10:00:00,689,0,36
2024-06-12,2024,12,6,11:00:00,306,0,25
2024-06-12,2024,12,6,12:00:00,127,0,24
2024-06-12,2024,12,6,13:00:00,163,0,31
2024-06-12,2024,12,6,14:00:00,246,0,39
2024-06-12,2024,12,6,15:00:00,275,0,42
2024-06-12,2024,12,6,16:00:00,192,0,33
2024-06-12,2024,12,6,17:00:00,88,0,32
2024-06-12,2024,12,6,18:00:00,66,0,12
2024-06-13,2024,13,6,06:00:00,4,0,0
2024-06-13,2024,13,6,07:00:00,14,0,0
2024-06-13,2024,13,6,08:00:00,5,0,0
2024-06-13,2024,13,6,09:00:00,49,1,18
2024-06-13,2024,13,6,10:00:00,473,47,17
2024-06-13,2024,13,6,11:00:00,49,58,24
2024-06-13,2024,13,6,12:00:00,53,60,10
2024-06-13,2024,13,6,13:00:00,38,68,16
2024-06-13,2024,13,6,14:00:00,57,74,23
2024-06-13,2024,13,6,15:00:00,77,41,18
2024-06-13,2024,13,6,16:00:00,313,102,22
2024-06-13,2024,13,6,17:00:00,133,71,23
2024-06-13,2024,13,6,18:00:00,24,26,27
2024-06-13,2024,13,6,19:00:00,3,1,0
2024-06-13,2024,13,6,20:00:00,1,0,0
2024-06-14,2024,14,6,07:00:00,5,0,0
2024-06-14,2024,14,6,08:00:00,12,0,0
2024-06-14,2024,14,6,09:00:00,29,68,22
2024-06-14,2024,14,6,10:00:00,311,113,23
2024-06-14,2024,14,6,11:00:00,332,72,14
2024-06-14,2024,14,6,12:00:00,39,53,7
2024-06-14,2024,14,6,13:00:00,48,55,20
2024-06-14,2024,14,6,14:00:00,33,61,20
2024-06-14,2024,14,6,15:00:00,26,31,29
